-52.4,-33.9
-52.15,-32.6
-51.9,-32.0
-51.65,-31.5
-51.4,-30.4
-51.15,-29.9
-50.9,-29.0
-50.65,-28.6
-50.4,-27.8
-50.15,-26.9
-49.9,-26.0
-49.65,-25.6
-49.4,-24.5
-49.15,-24.2
-48.9,-23.2
-48.65,-22.5
-48.4,-21.8
-48.15,-21.3
-47.9,-20.2
-47.65,-19.7
-47.4,-18.8
-47.15,-18.2
-46.9,-17.1
-46.65,-16.6
-46.4,-15.8
-46.15,-15.1
-45.9,-14.3
-45.65,-13.6
-45.4,-12.8
-45.15,-12.1
-44.9,-11.2
-44.65,-10.7
-44.4,-9.7
-44.15,-9.3
-43.9,-7.9
-43.65,-7.3
-43.4,-6.4
-43.15,-5.9
-42.9,-4.9
-42.65,-4.2
-42.4,-3.1
-42.15,-2.4
-41.9,-1.4
-41.65,-0.6
-41.4,0.2
-41.15,1.1
-40.9,2.1
-40.65,3.0
-40.4,4.0
-40.15,4.7
-39.9,5.7
-39.65,6.4
-39.4,7.7
-39.15,8.5
-38.9,9.6
-38.65,10.5
-38.4,11.9
-38.15,12.8
-37.9,13.8
-37.65,14.8
-37.4,16.4
-37.15,18.9
-36.9,18.8
-36.65,20.1
-36.4,20.9
-36.15,22.0
-35.9,23.7
-35.65,24.6
-35.4,26.2
-35.15,27.2
-34.9,29.0
-34.65,29.9
-34.4,31.7
-34.15,33.1
-33.9,34.7
-33.65,35.6
-33.4,37.0
-33.15,38.7
-32.9,40.6
-32.65,42.0
-32.4,43.5
-32.15,44.1
-31.9,45.9
-31.65,46.8
-31.4,47.6
-31.15,48.3
-30.9,49.7
-30.65,50.1
-30.4,50.6
-30.15,50.9
-29.9,51.2
-29.65,51.2
-29.4,51.4
-29.15,51.4
-28.9,51.6
-28.65,51.5
-28.4,51.6
-28.15,51.5
-27.9,51.6
-27.65,51.6
-27.4,51.7
-27.15,51.6
-26.9,51.7
-26.65,51.7
-26.4,51.7
-26.15,51.6
-25.9,51.7
-25.65,51.6
-25.4,51.7
-25.15,51.6
-24.9,51.8
-24.65,52.0
-24.4,51.7
-24.15,51.6
-23.9,51.8
-23.65,51.7
-23.4,51.7
-23.15,51.6
-22.9,51.7
-22.65,51.6
-22.4,51.7
-22.15,51.6
-21.9,51.7
-21.65,51.7
-21.4,51.7
-21.15,51.7
-20.9,51.7
-20.65,51.7
-20.4,51.7
-20.15,51.6
-19.9,51.6
-19.65,51.7
-19.4,51.6
-19.15,51.7
-18.9,51.6
-18.65,51.7
-18.4,51.7
-18.15,51.7
-17.9,51.7
-17.65,51.7
-17.4,51.7
-17.15,51.5
-16.9,51.6
-16.65,51.7
-16.4,51.7
-16.15,51.6
-15.9,51.7
-15.65,51.7
-15.4,51.7
-15.15,51.6
-14.9,51.6
-14.65,51.7
-14.4,51.6
